datetime,Flow,Avg kph
2024-02-05 05:00,13,59
2024-02-05 05:10,12,63
2024-02-05 05:20,12,67
2024-02-05 05:30,13,67
2024-02-05 05:40,14,67
2024-02-05 05:50,14,67
2024-02-05 06:00,15,67
2024-02-05 06:10,16,67
2024-02-05 06:20,31,60
2024-02-05 06:30,45,52
2024-02-05 06:40,60,44
2024-02-05 06:50,74,36
2024-02-05 07:00,89,29
2024-02-05 07:10,103,21
2024-02-05 07:20,118,13
2024-02-05 07:30,72,19
2024-02-05 07:40,83,18
2024-02-05 07:50,95,16
2024-02-05 08:00,106,15
2024-02-05 08:10,117,14
2024-02-05 08:20,128,12
2024-02-05 08:30,139,11
2024-02-05 08:40,150,10
2024-02-05 08:50,151,12
2024-02-05 09:00,152,13
2024-02-05 09:10,153,15
2024-02-05 09:20,154,17
2024-02-05 09:30,155,18
2024-02-05 09:40,156,20
2024-02-05 09:50,157,21
2024-02-05 10:00,24,51
2024-02-05 10:10,32,47
2024-02-05 10:20,40,43
2024-02-05 10:30,48,39
2024-02-05 10:40,55,35
2024-02-05 10:50,63,31
2024-02-05 11:00,71,27
2024-02-05 11:10,79,23
2024-02-05 11:20,75,26
2024-02-05 11:30,71,29
2024-02-05 11:40,68,33
2024-02-05 11:50,64,36
2024-02-05 12:00,60,39
2024-02-05 12:10,56,42
2024-02-05 12:20,57,39
2024-02-05 12:30,58,35
2024-02-05 12:40,60,32
2024-02-05 12:50,61,28
2024-02-05 13:00,62,25
2024-02-05 13:10,63,21
2024-02-05 13:20,61,23
2024-02-05 13:30,59,25
2024-02-05 13:40,57,27
2024-02-05 13:50,56,29
2024-02-05 14:00,54,31
2024-02-05 14:10,52,33
2024-02-05 14:20,50,35
2024-02-05 14:30,48,36
2024-02-05 14:40,46,37
2024-02-05 14:50,44,37
2024-02-05 15:00,42,37
2024-02-05 15:10,40,37
2024-02-05 15:20,38,37
2024-02-05 15:30,36,37
2024-02-05 15:40,34,37
2024-02-05 15:50,32,38
2024-02-05 16:00,29,42
2024-02-05 16:10,26,46
2024-02-05 16:20,24,50
2024-02-05 16:30,21,54
2024-02-05 16:40,27,51
2024-02-05 16:50,34,47
2024-02-05 17:00,40,43
2024-02-05 17:10,47,40
2024-02-05 17:20,53,36
2024-02-05 17:30,60,32
2024-02-05 17:40,66,29
2024-02-05 17:50,72,25
2024-02-05 18:00,79,21
2024-02-05 18:10,85,17
2024-02-05 18:20,92,14
2024-02-05 18:30,98,10
2024-02-05 18:40,171,16
2024-02-05 18:50,217,10
2024-02-05 19:00,178,13
2024-02-05 19:10,161,19
2024-02-05 19:20,144,24
2024-02-05 19:30,127,30
2024-02-05 19:40,109,35
2024-02-05 19:50,92,41
2024-02-05 20:00,75,46
2024-02-05 20:10,58,52
2024-02-05 20:20,40,57
2024-02-05 20:30,23,63
2024-02-05 20:40,22,62
2024-02-05 20:50,21,61
2024-02-05 21:00,20,61
2024-02-05 21:10,19,60
2024-02-05 21:20,18,59
2024-02-05 21:30,16,58
2024-02-05 21:40,15,58
2024-02-05 21:50,14,57
2024-02-05 22:00,13,56
2024-02-05 22:10,12,56
2024-02-05 22:20,11,55
2024-02-05 22:30,10,54
2024-02-05 22:40,19,66
2024-02-05 22:50,12,73
2024-02-05 23:00,5,80
2024-02-05 23:10,25,57
2024-02-05 23:20,24,61
2024-02-05 23:30,23,66
2024-02-05 23:40,22,71
2024-02-05 23:50,21,76
2024-02-06 00:00,20,80
2024-02-06 00:10,20,55
2024-02-06 00:20,18,53
2024-02-06 00:30,16,52
2024-02-06 00:40,14,50
2024-02-06 00:50,12,48
2024-02-06 01:00,10,46
2024-02-06 01:10,11,47
2024-02-06 01:20,12,47
2024-02-06 01:30,12,47
2024-02-06 01:40,13,48
2024-02-06 01:50,14,48
2024-02-06 02:00,14,48
2024-02-06 02:10,15,49
2024-02-06 02:20,16,49
2024-02-06 02:30,17,50
2024-02-06 02:40,18,50
2024-02-06 02:50,18,50
2024-02-06 03:00,19,51
2024-02-06 03:10,17,54
2024-02-06 03:20,16,57
2024-02-06 03:30,14,60
2024-02-06 03:40,10,63
2024-02-06 03:50,11,62
2024-02-06 04:00,12,61
2024-02-06 04:10,13,60
2024-02-06 04:20,14,59
2024-02-06 04:30,15,58
2024-02-06 04:40,16,57
2024-02-06 04:50,17,56
2024-02-06 05:00,18,55
2024-02-06 05:10,19,54
2024-02-06 05:20,20,53
2024-02-06 05:30,21,52
2024-02-06 05:40,21,53
2024-02-06 05:50,19,54
2024-02-06 06:00,18,56
2024-02-06 06:10,16,57
2024-02-06 06:20,15,58
2024-02-06 06:30,13,59
2024-02-06 06:40,48,50
2024-02-06 06:50,83,41
2024-02-06 07:00,117,32
2024-02-06 07:10,152,23
2024-02-06 07:20,187,14
2024-02-06 07:30,169,13
2024-02-06 07:40,152,11
2024-02-06 07:50,134,10
2024-02-06 08:00,131,10
2024-02-06 08:10,127,10
2024-02-06 08:20,124,10
2024-02-06 08:30,121,10
2024-02-06 08:40,118,11
2024-02-06 08:50,114,11
2024-02-06 09:00,111,11
2024-02-06 09:10,196,10
2024-02-06 09:20,177,12
2024-02-06 09:30,158,15
2024-02-06 09:40,139,17
2024-02-06 09:50,120,19
2024-02-06 10:00,102,22
2024-02-06 10:10,83,24
2024-02-06 10:20,64,26
2024-02-06 10:30,45,28
2024-02-06 10:40,55,29
2024-02-06 10:50,66,29
2024-02-06 11:00,76,29
2024-02-06 11:10,86,30
2024-02-06 11:20,81,31
2024-02-06 11:30,75,33
2024-02-06 11:40,70,34
2024-02-06 11:50,65,36
2024-02-06 12:00,59,38
2024-02-06 12:10,54,39
2024-02-06 12:20,54,38
2024-02-06 12:30,54,38
2024-02-06 12:40,55,37
2024-02-06 12:50,55,36
2024-02-06 13:00,55,36
2024-02-06 13:10,56,35
2024-02-06 13:20,56,34
2024-02-06 13:30,56,34
2024-02-06 13:40,56,34
2024-02-06 13:50,57,34
2024-02-06 14:00,57,34
2024-02-06 14:10,58,34
2024-02-06 14:20,58,34
2024-02-06 14:30,59,34
2024-02-06 14:40,59,34
2024-02-06 14:50,60,34
2024-02-06 15:00,60,34
2024-02-06 15:10,61,34
2024-02-06 15:20,61,34
2024-02-06 15:30,63,34
2024-02-06 15:40,65,33
2024-02-06 15:50,68,33
2024-02-06 16:00,70,33
2024-02-06 16:10,72,32
2024-02-06 16:20,53,40
2024-02-06 16:30,33,48
2024-02-06 16:40,14,56
2024-02-06 16:50,46,44
2024-02-06 17:00,78,33
2024-02-06 17:10,110,21
2024-02-06 17:20,142,10
2024-02-06 17:30,200,10
2024-02-06 17:40,184,10
2024-02-06 17:50,168,10
2024-02-06 18:00,152,10
2024-02-06 18:10,152,10
2024-02-06 18:20,153,10
2024-02-06 18:30,153,10
2024-02-06 18:40,154,10
2024-02-06 18:50,154,10
2024-02-06 19:00,154,10
2024-02-06 19:10,155,10
2024-02-06 19:20,155,10
2024-02-06 19:30,144,14
2024-02-06 19:40,133,18
2024-02-06 19:50,122,22
2024-02-06 20:00,110,26
2024-02-06 20:10,99,30
2024-02-06 20:20,88,34
2024-02-06 20:30,77,38
2024-02-06 20:40,66,42
2024-02-06 20:50,54,46
2024-02-06 21:00,43,50
2024-02-06 21:10,32,54
2024-02-06 21:20,21,58
2024-02-06 21:30,23,55
2024-02-06 21:40,26,52
2024-02-06 21:50,28,50
2024-02-06 22:00,31,47
2024-02-06 22:10,33,45
2024-02-06 22:20,30,47
2024-02-06 22:30,26,50
2024-02-06 22:40,23,52
2024-02-06 22:50,19,55
2024-02-06 23:00,16,57
2024-02-06 23:10,12,60
2024-02-06 23:20,9,62
2024-02-06 23:30,10,60
2024-02-06 23:40,10,58
2024-02-06 23:50,11,55
2024-02-07 00:00,12,53
2024-02-07 00:10,12,51
2024-02-07 00:20,13,48
2024-02-07 00:30,13,46
2024-02-07 00:40,14,44
2024-02-07 00:50,15,48
2024-02-07 01:00,16,51
2024-02-07 01:10,17,55
2024-02-07 01:20,18,59
2024-02-07 01:30,19,63
2024-02-07 01:40,20,66
2024-02-07 01:50,21,66
2024-02-07 02:00,21,66
2024-02-07 02:10,22,65
2024-02-07 02:20,23,65
2024-02-07 02:30,23,65
2024-02-07 02:40,24,64
2024-02-07 02:50,25,64
2024-02-07 03:00,25,64
2024-02-07 03:10,26,63
2024-02-07 03:20,16,59
2024-02-07 03:30,6,56
2024-02-07 03:40,11,76
2024-02-07 03:50,11,72
2024-02-07 04:00,10,69
2024-02-07 04:10,10,65
2024-02-07 04:20,10,61
2024-02-07 04:30,9,57
2024-02-07 04:40,9,54
2024-02-07 04:50,13,58
2024-02-07 05:00,14,58
2024-02-07 05:10,15,58
2024-02-07 05:20,16,58
2024-02-07 05:30,18,58
2024-02-07 05:40,19,58
2024-02-07 05:50,20,58
2024-02-07 06:00,21,58
2024-02-07 06:10,22,58
2024-02-07 06:20,45,53
2024-02-07 06:30,68,47
2024-02-07 06:40,91,42
2024-02-07 06:50,114,36
2024-02-07 07:00,137,31
2024-02-07 07:10,160,26
2024-02-07 07:20,183,20
2024-02-07 07:30,206,15
2024-02-07 07:40,135,10
2024-02-07 07:50,139,10
2024-02-07 08:00,144,10
2024-02-07 08:10,148,10
2024-02-07 08:20,138,13
2024-02-07 08:30,127,15
2024-02-07 08:40,117,18
2024-02-07 08:50,111,19
2024-02-07 09:00,105,20
2024-02-07 09:10,99,21
2024-02-07 09:20,93,23
2024-02-07 09:30,88,24
2024-02-07 09:40,82,25
2024-02-07 09:50,76,26
2024-02-07 10:00,70,27
2024-02-07 10:10,64,28
2024-02-07 10:20,58,30
2024-02-07 10:30,58,30
2024-02-07 10:40,59,31
2024-02-07 10:50,60,31
2024-02-07 11:00,60,32
2024-02-07 11:10,60,32
2024-02-07 11:20,61,33
2024-02-07 11:30,62,34
2024-02-07 11:40,62,34
2024-02-07 11:50,59,34
2024-02-07 12:00,56,34
2024-02-07 12:10,52,34
2024-02-07 12:20,49,34
2024-02-07 12:30,46,34
2024-02-07 12:40,46,35
2024-02-07 12:50,47,36
2024-02-07 13:00,47,37
2024-02-07 13:10,48,38
2024-02-07 13:20,48,39
2024-02-07 13:30,49,40
2024-02-07 13:40,49,40
2024-02-07 13:50,50,41
2024-02-07 14:00,50,42
2024-02-07 14:10,47,45
2024-02-07 14:20,40,39
2024-02-07 14:30,71,42
2024-02-07 14:40,32,38
2024-02-07 14:50,41,39
2024-02-07 15:00,50,40
2024-02-07 15:10,60,42
2024-02-07 15:20,69,43
2024-02-07 15:30,64,44
2024-02-07 15:40,58,44
2024-02-07 15:50,53,45
2024-02-07 16:00,48,46
2024-02-07 16:10,62,38
2024-02-07 16:20,77,30
2024-02-07 16:30,91,29
2024-02-07 16:40,105,28
2024-02-07 16:50,120,27
2024-02-07 17:00,134,26
2024-02-07 17:10,148,25
2024-02-07 17:20,126,18
2024-02-07 17:30,104,10
2024-02-07 17:40,104,10
2024-02-07 17:50,105,10
2024-02-07 18:00,105,10
2024-02-07 18:10,104,13
2024-02-07 18:20,103,15
2024-02-07 18:30,102,18
2024-02-07 18:40,102,20
2024-02-07 18:50,101,23
2024-02-07 19:00,100,25
2024-02-07 19:10,99,28
2024-02-07 19:20,109,14
2024-02-07 19:30,101,17
2024-02-07 19:40,92,20
2024-02-07 19:50,84,22
2024-02-07 20:00,75,25
2024-02-07 20:10,67,28
2024-02-07 20:20,58,31
2024-02-07 20:30,50,34
2024-02-07 20:40,42,37
2024-02-07 20:50,33,40
2024-02-07 21:00,25,43
2024-02-07 21:10,16,46
2024-02-07 21:20,8,49
2024-02-07 21:30,8,50
2024-02-07 21:40,8,51
2024-02-07 21:50,8,52
2024-02-07 22:00,9,53
2024-02-07 22:10,9,54
2024-02-07 22:20,9,55
2024-02-07 22:30,9,56
2024-02-07 22:40,9,57
2024-02-07 22:50,10,58
2024-02-07 23:00,10,62
2024-02-07 23:10,14,57
2024-02-07 23:20,18,52
2024-02-07 23:30,22,48
2024-02-07 23:40,26,43
2024-02-07 23:50,16,69
2024-02-08 00:00,17,51
2024-02-08 00:10,18,51
2024-02-08 00:20,20,51
2024-02-08 00:30,22,52
2024-02-08 00:40,23,52
2024-02-08 00:50,20,52
2024-02-08 01:00,17,52
2024-02-08 01:10,21,61
2024-02-08 01:20,21,56
2024-02-08 01:30,34,45
2024-02-08 01:40,30,49
2024-02-08 01:50,26,52
2024-02-08 02:00,21,56
2024-02-08 02:10,17,59
2024-02-08 02:20,18,60
2024-02-08 02:30,20,60
2024-02-08 02:40,21,61
2024-02-08 02:50,23,62
2024-02-08 03:00,24,62
2024-02-08 03:10,25,63
2024-02-08 03:20,27,63
2024-02-08 03:30,28,64
2024-02-08 03:40,30,64
2024-02-08 03:50,31,65
2024-02-08 04:00,25,64
2024-02-08 04:10,20,63
2024-02-08 04:20,14,63
2024-02-08 04:30,14,63
2024-02-08 04:40,14,64
2024-02-08 04:50,14,64
2024-02-08 05:00,14,65
2024-02-08 05:10,14,66
2024-02-08 05:20,14,63
2024-02-08 05:30,14,61
2024-02-08 05:40,14,59
2024-02-08 05:50,14,56
2024-02-08 06:00,14,54
2024-02-08 06:10,14,52
2024-02-08 06:20,14,55
2024-02-08 06:30,14,58
2024-02-08 06:40,60,46
2024-02-08 06:50,107,34
2024-02-08 07:00,153,22
2024-02-08 07:10,149,22
2024-02-08 07:20,144,22
2024-02-08 07:30,140,22
2024-02-08 07:40,136,22
2024-02-08 07:50,131,22
2024-02-08 08:00,127,22
2024-02-08 08:10,123,22
2024-02-08 08:20,118,23
2024-02-08 08:30,114,23
2024-02-08 08:40,118,19
2024-02-08 08:50,122,15
2024-02-08 09:00,126,11
2024-02-08 09:10,116,16
2024-02-08 09:20,106,20
2024-02-08 09:30,97,25
2024-02-08 09:40,87,29
2024-02-08 09:50,77,34
2024-02-08 10:00,68,39
2024-02-08 10:10,58,43
2024-02-08 10:20,48,48
2024-02-08 10:30,47,47
2024-02-08 10:40,46,47
2024-02-08 10:50,44,46
2024-02-08 11:00,43,45
2024-02-08 11:10,42,45
2024-02-08 11:20,41,44
2024-02-08 11:30,39,44
2024-02-08 11:40,38,43
2024-02-08 11:50,37,42
2024-02-08 12:00,52,37
2024-02-08 12:10,66,31
2024-02-08 12:20,80,26
2024-02-08 12:30,95,20
2024-02-08 12:40,86,21
2024-02-08 12:50,78,21
2024-02-08 13:00,69,21
2024-02-08 13:10,66,20
2024-02-08 13:20,62,19
2024-02-08 13:30,59,18
2024-02-08 13:40,92,18
2024-02-08 13:50,85,20
2024-02-08 14:00,78,23
2024-02-08 14:10,71,25
2024-02-08 14:20,63,28
2024-02-08 14:30,56,30
2024-02-08 14:40,49,32
2024-02-08 14:50,42,35
2024-02-08 15:00,50,31
2024-02-08 15:10,58,27
2024-02-08 15:20,55,30
2024-02-08 15:30,52,32
2024-02-08 15:40,50,35
2024-02-08 15:50,42,36
2024-02-08 16:00,35,37
2024-02-08 16:10,28,38
2024-02-08 16:20,73,33
2024-02-08 16:30,117,29
2024-02-08 16:40,162,25
2024-02-08 16:50,206,20
2024-02-08 17:00,251,16
2024-02-08 17:10,226,16
2024-02-08 17:20,200,17
2024-02-08 17:30,174,17
2024-02-08 17:40,149,18
2024-02-08 17:50,148,19
2024-02-08 18:00,148,20
2024-02-08 18:10,147,22
2024-02-08 18:20,143,20
2024-02-08 18:30,139,18
2024-02-08 18:40,135,16
2024-02-08 18:50,131,14
2024-02-08 19:00,127,12
2024-02-08 19:10,123,10
2024-02-08 19:20,145,11
2024-02-08 19:30,166,13
2024-02-08 19:40,188,14
2024-02-08 19:50,167,19
2024-02-08 20:00,146,24
2024-02-08 20:10,124,30
2024-02-08 20:20,103,35
2024-02-08 20:30,82,40
2024-02-08 20:40,61,46
2024-02-08 20:50,40,51
2024-02-08 21:00,18,56
2024-02-08 21:10,18,55
2024-02-08 21:20,17,55
2024-02-08 21:30,17,54
2024-02-08 21:40,16,54
2024-02-08 21:50,16,53
2024-02-08 22:00,15,52
2024-02-08 22:10,15,52
2024-02-08 22:20,14,51
2024-02-08 22:30,12,56
2024-02-08 22:40,11,61
2024-02-08 22:50,10,66
2024-02-08 23:00,8,71
2024-02-08 23:10,15,61
2024-02-08 23:20,22,50
2024-02-08 23:30,21,50
2024-02-08 23:40,19,50
2024-02-08 23:50,18,50
2024-02-09 00:00,17,55
2024-02-09 00:10,15,61
2024-02-09 00:20,14,67
2024-02-09 00:30,16,67
2024-02-09 00:40,19,67
2024-02-09 00:50,22,66
2024-02-09 01:00,24,66
2024-02-09 01:10,23,66
2024-02-09 01:20,22,65
2024-02-09 01:30,21,64
2024-02-09 01:40,20,63
2024-02-09 01:50,19,58
2024-02-09 02:00,18,59
2024-02-09 02:10,18,60
2024-02-09 02:20,17,61
2024-02-09 02:30,16,62
2024-02-09 02:40,16,63
2024-02-09 02:50,15,64
2024-02-09 03:00,15,66
2024-02-09 03:10,14,67
2024-02-09 03:20,16,61
2024-02-09 03:30,19,55
2024-02-09 03:40,21,49
2024-02-09 03:50,20,51
2024-02-09 04:00,19,54
2024-02-09 04:10,18,57
2024-02-09 04:20,17,60
2024-02-09 04:30,20,67
2024-02-09 04:40,19,66
2024-02-09 04:50,18,64
2024-02-09 05:00,16,63
2024-02-09 05:10,15,61
2024-02-09 05:20,19,63
2024-02-09 05:30,23,66
2024-02-09 05:40,23,65
2024-02-09 05:50,22,65
2024-02-09 06:00,22,64
2024-02-09 06:10,22,64
2024-02-09 06:20,22,63
2024-02-09 06:30,22,63
2024-02-09 06:40,21,62
2024-02-09 06:50,21,62
2024-02-09 07:00,46,51
2024-02-09 07:10,72,40
2024-02-09 07:20,97,30
2024-02-09 07:30,122,19
2024-02-09 07:40,112,16
2024-02-09 07:50,102,13
2024-02-09 08:00,98,13
2024-02-09 08:10,94,12
2024-02-09 08:20,90,12
2024-02-09 08:30,86,11
2024-02-09 08:40,82,11
2024-02-09 08:50,78,10
2024-02-09 09:00,74,10
2024-02-09 09:10,90,12
2024-02-09 09:20,105,14
2024-02-09 09:30,125,13
2024-02-09 09:40,145,12
2024-02-09 09:50,165,11
2024-02-09 10:00,161,12
2024-02-09 10:10,156,14
2024-02-09 10:20,152,15
2024-02-09 10:30,148,16
2024-02-09 10:40,144,18
2024-02-09 10:50,139,19
2024-02-09 11:00,135,21
2024-02-09 11:10,131,22
2024-02-09 11:20,126,23
2024-02-09 11:30,122,25
2024-02-09 11:40,118,26
2024-02-09 11:50,114,27
2024-02-09 12:00,109,29
2024-02-09 12:10,105,30
2024-02-09 12:20,101,31
2024-02-09 12:30,97,33
2024-02-09 12:40,92,34
2024-02-09 12:50,88,36
2024-02-09 13:00,84,37
2024-02-09 13:10,79,38
2024-02-09 13:20,75,40
2024-02-09 13:30,71,41
2024-02-09 13:40,67,42
2024-02-09 13:50,62,44
2024-02-09 14:00,58,45
2024-02-09 14:10,57,46
2024-02-09 14:20,55,48
2024-02-09 14:30,54,49
2024-02-09 14:40,53,50
2024-02-09 14:50,52,51
2024-02-09 15:00,50,53
2024-02-09 15:10,49,54
2024-02-09 15:20,37,37
2024-02-09 15:30,37,38
2024-02-09 15:40,36,39
2024-02-09 15:50,34,41
2024-02-09 16:00,32,42
2024-02-09 16:10,29,44
2024-02-09 16:20,26,46
2024-02-09 16:30,24,47
2024-02-09 16:40,22,49
2024-02-09 16:50,19,51
2024-02-09 17:00,43,46
2024-02-09 17:10,68,42
2024-02-09 17:20,92,37
2024-02-09 17:30,117,33
2024-02-09 17:40,141,28
2024-02-09 17:50,166,24
2024-02-09 18:00,190,19
2024-02-09 18:10,199,17
2024-02-09 18:20,208,15
2024-02-09 18:30,216,13
2024-02-09 18:40,225,12
2024-02-09 18:50,161,18
2024-02-09 19:00,163,15
2024-02-09 19:10,165,12
2024-02-09 19:20,158,11
2024-02-09 19:30,151,11
2024-02-09 19:40,144,10
2024-02-09 19:50,137,10
2024-02-09 20:00,98,26
2024-02-09 20:10,58,42
2024-02-09 20:20,19,59
2024-02-09 20:30,21,61
2024-02-09 20:40,23,63
2024-02-09 20:50,20,63
2024-02-09 21:00,18,63
2024-02-09 21:10,16,62
2024-02-09 21:20,13,62
2024-02-09 21:30,13,62
2024-02-09 21:40,13,62
2024-02-09 21:50,12,62
2024-02-09 22:00,12,62
2024-02-09 22:10,12,62
2024-02-09 22:20,12,62
2024-02-09 22:30,12,62
2024-02-09 22:40,12,62
2024-02-09 22:50,11,61
2024-02-09 23:00,11,61
2024-02-09 23:10,11,61
2024-02-09 23:20,11,62
2024-02-09 23:30,11,63
2024-02-09 23:40,11,65
2024-02-09 23:50,11,66
2024-02-10 00:00,11,67
2024-02-10 00:10,12,68
2024-02-10 00:20,12,69
2024-02-10 00:30,12,70
2024-02-10 00:40,12,71
2024-02-10 00:50,12,72
2024-02-10 01:00,12,73
2024-02-10 01:10,12,68
2024-02-10 01:20,12,64
2024-02-10 01:30,12,59
2024-02-10 01:40,12,54
2024-02-10 01:50,12,50
2024-02-10 02:00,12,50
2024-02-10 02:10,12,51
2024-02-10 02:20,12,52
2024-02-10 02:30,12,52
2024-02-10 02:40,12,53
2024-02-10 02:50,12,54
2024-02-10 03:00,11,54
2024-02-10 03:10,11,55
2024-02-10 03:20,11,56
2024-02-10 03:30,11,56
2024-02-10 03:40,11,57
2024-02-10 03:50,11,58
2024-02-10 04:00,11,57
2024-02-10 04:10,10,57
2024-02-10 04:20,10,56
2024-02-10 04:30,10,60
2024-02-10 04:40,10,63
2024-02-10 04:50,8,67
2024-02-10 05:00,7,71
2024-02-10 05:10,7,69
2024-02-10 05:20,8,66
2024-02-10 05:30,8,64
2024-02-10 05:40,8,61
2024-02-10 05:50,8,59
2024-02-10 06:00,9,57
2024-02-10 06:10,9,54
2024-02-10 06:20,9,52
2024-02-10 06:30,10,49
2024-02-10 06:40,10,47
2024-02-10 06:50,20,42
2024-02-10 07:00,30,36
2024-02-10 07:10,40,31
2024-02-10 07:20,39,31
2024-02-10 07:30,38,32
2024-02-10 07:40,37,32
2024-02-10 07:50,36,32
2024-02-10 08:00,36,33
2024-02-10 08:10,35,33
2024-02-10 08:20,34,34
2024-02-10 08:30,33,34
2024-02-10 08:40,32,35
2024-02-10 08:50,31,35
2024-02-10 09:00,43,31
2024-02-10 09:10,40,31
2024-02-10 09:20,38,32
2024-02-10 09:30,35,33
2024-02-10 09:40,32,34
2024-02-10 09:50,24,42
2024-02-10 10:00,15,50
2024-02-10 10:10,16,47
2024-02-10 10:20,17,44
2024-02-10 10:30,18,41
2024-02-10 10:40,19,38
2024-02-10 10:50,35,32
2024-02-10 11:00,52,27
2024-02-10 11:10,68,21
2024-02-10 11:20,67,22
2024-02-10 11:30,65,23
2024-02-10 11:40,64,24
2024-02-10 11:50,62,24
2024-02-10 12:00,61,25
2024-02-10 12:10,59,26
2024-02-10 12:20,58,27
2024-02-10 12:30,56,27
2024-02-10 12:40,55,28
2024-02-10 12:50,54,29
2024-02-10 13:00,52,30
2024-02-10 13:10,51,31
2024-02-10 13:20,49,31
2024-02-10 13:30,48,32
2024-02-10 13:40,46,33
2024-02-10 13:50,45,34
2024-02-10 14:00,43,34
2024-02-10 14:10,42,35
2024-02-10 14:20,41,36
2024-02-10 14:30,39,37
2024-02-10 14:40,38,38
2024-02-10 14:50,36,38
2024-02-10 15:00,35,39
2024-02-10 15:10,33,40
2024-02-10 15:20,32,41
2024-02-10 15:30,30,42
2024-02-10 15:40,29,42
2024-02-10 15:50,31,40
2024-02-10 16:00,33,39
2024-02-10 16:10,35,37
2024-02-10 16:20,36,35
2024-02-10 16:30,38,33
2024-02-10 16:40,40,31
2024-02-10 16:50,42,29
2024-02-10 17:00,99,21
2024-02-10 17:10,96,22
2024-02-10 17:20,92,24
2024-02-10 17:30,88,26
2024-02-10 17:40,85,28
2024-02-10 17:50,73,26
2024-02-10 18:00,62,25
2024-02-10 18:10,50,24
2024-02-10 18:20,60,10
2024-02-10 18:30,68,13
2024-02-10 18:40,75,15
2024-02-10 18:50,82,18
2024-02-10 19:00,90,20
2024-02-10 19:10,76,26
2024-02-10 19:20,62,32
2024-02-10 19:30,48,38
2024-02-10 19:40,33,44
2024-02-10 19:50,19,50
2024-02-10 20:00,5,56
2024-02-10 20:10,11,66
2024-02-10 20:20,14,54
2024-02-10 20:30,18,43
2024-02-10 20:40,10,72
2024-02-10 20:50,10,67
2024-02-10 21:00,10,62
2024-02-10 21:10,11,57
2024-02-10 21:20,11,52
2024-02-10 21:30,10,52
2024-02-10 21:40,10,51
2024-02-10 21:50,10,50
2024-02-10 22:00,9,50
2024-02-10 22:10,12,49
2024-02-10 22:20,12,51
2024-02-10 22:30,12,53
2024-02-10 22:40,12,55
2024-02-10 22:50,13,58
2024-02-10 23:00,13,60
2024-02-10 23:10,13,62
2024-02-10 23:20,13,64
2024-02-10 23:30,13,64
2024-02-10 23:40,13,64
2024-02-10 23:50,13,63
2024-02-11 00:00,12,63
2024-02-11 00:10,12,63
2024-02-11 00:20,12,62
2024-02-11 00:30,12,62
2024-02-11 00:40,12,62
2024-02-11 00:50,12,62
2024-02-11 01:00,12,62
2024-02-11 01:10,11,62
2024-02-11 01:20,11,62
2024-02-11 01:30,11,62
2024-02-11 01:40,11,62
2024-02-11 01:50,11,62
2024-02-11 02:00,11,63
2024-02-11 02:10,10,63
2024-02-11 02:20,10,63
2024-02-11 02:30,10,63
2024-02-11 02:40,10,63
2024-02-11 02:50,10,63
2024-02-11 03:00,10,63
2024-02-11 03:10,9,64
2024-02-11 03:20,9,64
2024-02-11 03:30,9,64
2024-02-11 03:40,8,64
2024-02-11 03:50,7,63
2024-02-11 04:00,6,63
2024-02-11 04:10,8,61
2024-02-11 04:20,9,59
2024-02-11 04:30,10,57
2024-02-11 04:40,11,55
2024-02-11 04:50,12,53
2024-02-11 05:00,12,53
2024-02-11 05:10,13,52
2024-02-11 05:20,13,51
2024-02-11 05:30,14,50
2024-02-11 05:40,14,49
2024-02-11 05:50,14,48
2024-02-11 06:00,15,47
2024-02-11 06:10,16,46
2024-02-11 06:20,16,45
2024-02-11 06:30,11,57
2024-02-11 06:40,14,59
2024-02-11 06:50,16,61
2024-02-11 07:00,19,55
2024-02-11 07:10,22,49
2024-02-11 07:20,24,42
2024-02-11 07:30,27,36
2024-02-11 07:40,30,30
2024-02-11 07:50,33,23
2024-02-11 08:00,41,22
2024-02-11 08:10,48,12
2024-02-11 08:20,46,13
2024-02-11 08:30,44,14
2024-02-11 08:40,42,15
2024-02-11 08:50,40,16
2024-02-11 09:00,38,16
2024-02-11 09:10,35,17
2024-02-11 09:20,33,18
2024-02-11 09:30,31,19
2024-02-11 09:40,29,20
2024-02-11 09:50,27,20
2024-02-11 10:00,35,29
2024-02-11 10:10,36,29
2024-02-11 10:20,37,29
2024-02-11 10:30,38,29
2024-02-11 10:40,39,29
2024-02-11 10:50,40,29
2024-02-11 11:00,41,28
2024-02-11 11:10,42,28
2024-02-11 11:20,43,28
2024-02-11 11:30,44,28
2024-02-11 11:40,52,25
2024-02-11 11:50,59,22
2024-02-11 12:00,63,23
2024-02-11 12:10,67,24
2024-02-11 12:20,71,26
2024-02-11 12:30,75,27
2024-02-11 12:40,70,27
2024-02-11 12:50,65,27
2024-02-11 13:00,60,26
2024-02-11 13:10,58,27
2024-02-11 13:20,55,28
2024-02-11 13:30,53,29
2024-02-11 13:40,50,29
2024-02-11 13:50,39,33
2024-02-11 14:00,27,36
2024-02-11 14:10,28,36
2024-02-11 14:20,30,35
2024-02-11 14:30,32,34
2024-02-11 14:40,33,34
2024-02-11 14:50,34,33
2024-02-11 15:00,36,32
2024-02-11 15:10,38,32
2024-02-11 15:20,39,31
2024-02-11 15:30,40,30
2024-02-11 15:40,42,30
2024-02-11 15:50,44,29
2024-02-11 16:00,45,28
2024-02-11 16:10,34,40
